"","custid","SUBSCRIBE","Disc","Title","LastOrder","Pcode","DA_Income","DA_Under20","DA_Over60","DA_Single","NumDeliv","NumMeals","MealsPerDeliv","Healthy","Veggie","Meaty","Special","TotPurch","Weeks3Meals","Sample"
"1764",1807128,NA,"NA","Mr",2018-01-22,"T1G 1Z9",74.3,130,147,32,17,17,1,0,5,0,12,181.037349598482,NA,"Holdout"
"1765",3257971,NA,"NA","Mrs",2018-02-18,"H7X 3H8",89.5,75,130,25,35,70,2,44,2,1,23,759.783454835415,NA,"Holdout"
"1766",1754034,NA,"Student","Mr",2017-12-22,"J4V 0C8",65.3,121,173,38,17,17,1,5,1,0,11,212.829730030149,NA,"Holdout"
"1767",2529059,"N","NA","Ms",2018-02-02,"T9M 1G6",87,311,177,18,25,50,2,7,7,24,12,538.895365316421,NA,"Validation"
"1768",1660798,NA,"NA","NA",2017-12-14,"A1Y 2E4",83.1,145,144,67,26,26,1,0,0,9,17,273.95773101598,NA,"Holdout"
"1769",2492452,"N","NA","Mr",2018-02-18,"V4V 3E8",38.2,154,258,70,37,37,1,8,5,19,5,516.173994831741,NA,"Validation"
"1770",1631490,NA,"NA","Mrs",2018-02-17,"H8R 2L",76.2,132,147,32,33,99,3,32,50,16,1,1232.58459334821,NA,"Holdout"
"1771",3141717,"N","Student","Mr",2017-11-27,"T4X 1T",20.3,252,178,73,10,10,1,6,1,0,3,101.457301750779,NA,"Validation"
"1772",1761743,"N","NA","Mr",2018-01-25,"K1E 2Y",64.4,247,137,81,39,39,1,1,0,7,31,513.82561095804,NA,"Estimation"
"1773",1823698,"N","NA","NA",2017-12-29,"G4W 0G",59,290,125,56,30,30,1,11,3,13,3,312.306531518698,NA,"Estimation"
"1774",2940609,NA,"Student","Ms",2017-12-11,"L4P 1W",87.5,269,156,23,14,28,2,16,0,11,1,354.139512039721,NA,"Holdout"
"1775",2721896,NA,"NA","Dr",2018-01-16,"J5A 0H",75.9,167,130,40,37,37,1,6,0,5,26,391.676092123613,NA,"Holdout"
"1776",2272710,NA,"NA","Mr",2017-11-21,"L9T 2J",58.1,240,231,67,16,32,2,18,0,0,14,330.277470827103,NA,"Holdout"
"1777",3006967,"Y","Student","Ms",2018-01-17,"J4V 2J",66.9,229,259,47,5,20,4,0,2,1,17,239.211129434407,1,"Estimation"
"1778",3291854,NA,"Senior","Mrs",2018-02-02,"H9P 3P",73.7,310,84,36,34,68,2,9,13,30,16,878.39372433722,3,"Holdout"
"1779",2137688,"N","NA","Ms",2018-01-24,"R4K 0G",49.7,216,105,51,23,69,3,28,23,14,4,782.406772132963,NA,"Validation"
"1780",1519437,"N","NA","Mr",2017-12-20,"T1G 0E",56.4,222,199,51,26,26,1,21,0,2,3,280.474923327565,NA,"Validation"
"1781",1190350,NA,"NA","NA",2018-02-27,"E8T 3S3",45.1,161,128,6,14,28,2,2,1,2,23,301.27750363946,NA,"Holdout"
"1782",1668905,"N","NA","NA",2018-01-26,"J6N 0T0",39.3,208,224,28,11,22,2,7,2,5,8,230.844226766378,NA,"Estimation"
"1783",2683548,"N","NA","NA",2018-03-01,"A2H 0A1",59.5,266,202,77,23,46,2,11,0,6,29,559.997749719769,NA,"Estimation"
"1784",1963159,"N","NA","Mr",2018-02-04,"G3Z 3W6",69.6,304,140,29,41,82,2,59,0,9,14,962.808723777533,NA,"Validation"
"1785",2504487,"N","NA","Mr",2018-02-15,"H7M 3P8",38.6,254,82,29,11,33,3,6,1,1,25,352.84168719314,NA,"Estimation"
"1786",2101128,"N","NA","NA",2018-01-03,"E6J 1G9",79.4,237,186,38,21,42,2,4,0,1,37,587.858928523958,NA,"Estimation"
"1787",3320914,"N","NA","Mr",2017-11-16,"P8N 0L7",56.6,239,137,42,8,16,2,7,3,1,5,199.3839815557,NA,"Validation"
"1788",2620347,"N","NA","Mr",2018-02-06,"N7G 3K3",76.2,210,120,51,15,30,2,18,0,1,11,372.747913263738,NA,"Validation"
"1789",1775464,"Y","NA","NA",2018-02-16,"J8A 0T8",72.9,171,165,4,17,17,1,3,1,8,5,218.922367846593,7,"Validation"
"1790",1345404,NA,"NA","Ms",2017-12-08,"K7G 1Y",62.5,205,181,16,18,36,2,10,0,1,25,460.937226265669,NA,"Holdout"
"1791",1479302,NA,"NA","Ms",2018-02-16,"G5H 3S",31.1,115,115,41,27,27,1,0,6,21,0,374.070682397112,NA,"Holdout"
"1792",1607191,"N","NA","Ms",2018-02-24,"G5B 1H",38,173,109,11,19,38,2,3,0,2,33,399.218920242041,NA,"Estimation"
"1793",2011619,"N","NA","Mr",2017-12-19,"E7L 3L",19.2,245,89,46,19,38,2,15,2,21,0,474.252490725368,NA,"Validation"
"1794",1785505,"N","NA","Mrs",2018-02-27,"B2T 2W",97.2,243,119,41,13,26,2,20,3,0,3,313.095807358623,NA,"Estimation"
"1795",2790180,NA,"NA","NA",2018-01-03,"J2W 0H",62.8,168,124,33,17,51,3,8,10,11,22,530.834678074345,NA,"Holdout"
"1796",1414849,"N","Senior","Mrs",2018-02-23,"G5T 2B",108.7,211,147,42,19,38,2,22,0,5,11,474.325435072184,NA,"Estimation"
"1797",2186555,"N","NA","NA",2017-11-21,"E7B 3X",40.9,164,100,28,10,10,1,0,0,10,0,105.265454035252,NA,"Validation"
"1798",2164262,"N","NA","NA",2018-02-16,"V0L 3S",99.6,121,148,34,10,20,2,2,1,2,15,271.231088452041,NA,"Estimation"
"1799",1299340,"N","NA","Dr",2018-02-08,"B1B 1J",91.5,168,207,38,37,37,1,7,0,4,26,476.589443260804,NA,"Estimation"
"1800",3149432,NA,"NA","NA",2018-02-18,"H0H 2B",54.9,52,221,22,17,34,2,6,16,3,9,382.177695911378,NA,"Holdout"
"1801",2257366,"N","NA","Mrs",2017-12-31,"B0V 2H9",84.3,149,142,51,13,13,1,3,0,1,9,170.175861816853,NA,"Estimation"
"1802",2109620,"N","NA","Mr",2017-11-30,"J6R 3P0",81.6,182,135,32,12,12,1,5,2,5,0,160.540480434895,NA,"Validation"
"1803",2795580,"N","NA","Ms",2018-01-02,"L9N 0L2",67.1,157,171,25,12,12,1,3,2,5,2,135.11461892724,NA,"Validation"
"1804",2073285,"Y","Student","Mr",2018-03-01,"B1K 1E1",100.1,207,161,41,35,70,2,7,42,18,3,716.254684813321,5,"Validation"
"1805",2037550,"N","Student","Mrs",2017-11-24,"L3V 1R5",64.4,143,130,27,13,39,3,7,7,25,0,490.345578694716,NA,"Estimation"
"1806",1439133,"N","NA","Mrs",2018-02-03,"G0S 1C4",110.6,292,119,43,33,66,2,34,8,24,0,921.565394975245,NA,"Estimation"
"1807",1512809,"Y","Senior","Ms",2018-02-08,"T1L 2L5",46.1,202,210,73,44,44,1,7,8,23,6,529.911560431123,0,"Estimation"
"1808",1539126,"N","NA","Mrs",2017-12-09,"T1P 0G1",96.2,142,167,26,20,40,2,0,2,0,38,527.836735248566,NA,"Validation"
"1809",1361692,"N","NA","Mrs",2017-11-08,"V1R 2A4",59.5,139,138,30,13,26,2,5,7,4,10,299.647812433541,NA,"Validation"
"1810",3232004,"N","NA","Mr",2017-12-15,"B1K 2R",77.1,112,151,33,20,20,1,18,2,0,0,254.934054426849,NA,"Estimation"
"1811",2550752,NA,"NA","Mr",2018-02-24,"J0M 0C",68.6,126,60,58,27,54,2,29,0,25,0,705.063527539372,NA,"Holdout"
"1812",2214999,"Y","Senior","Mrs",2018-01-08,"J0E 1H",67.3,257,113,82,17,68,4,19,5,5,39,823.039791300893,0,"Validation"
"1813",2829057,NA,"NA","NA",2017-12-07,"H7X 3L",68.2,140,118,67,8,16,2,10,0,2,4,200.190336346626,NA,"Holdout"
"1814",2490836,"N","Student","NA",2018-01-05,"M8V 2J",88.4,48,242,51,16,32,2,12,4,2,14,405.806923210621,NA,"Estimation"
"1815",2841832,NA,"NA","Mr",2018-02-07,"E5M 3X",70.6,254,137,25,22,44,2,13,12,0,19,443.111055500805,NA,"Holdout"
"1816",2896917,"Y","NA","NA",2018-02-17,"E4T 0H",97.2,241,126,85,37,74,2,30,0,43,1,909.991885177791,5,"Validation"
"1817",1774882,"N","NA","Mr",2017-11-21,"H3J 1L",72.3,283,195,19,12,12,1,1,0,2,9,126.482890963554,NA,"Estimation"
"1818",1529311,NA,"NA","NA",2018-01-05,"G6G 0C",73.5,174,168,40,19,38,2,17,7,14,0,425.336379922926,NA,"Holdout"
"1819",1533251,NA,"Senior","Mrs",2017-12-25,"E2A 1T",68.9,249,150,10,29,58,2,1,0,22,35,584.003153048456,NA,"Holdout"
"1820",2201085,NA,"NA","NA",2018-02-27,"E5T 3G",61.5,205,311,41,12,24,2,15,8,0,1,332.439305752516,3,"Holdout"
"1821",2265528,"N","NA","Mr",2018-02-26,"K9V 2C1",74.2,41,277,62,21,42,2,9,11,0,22,520.360420424491,NA,"Validation"
"1822",1975734,"N","NA","Ms",2018-02-17,"B1G 3Z9",89.9,273,185,27,32,64,2,24,3,12,25,659.044066905975,NA,"Validation"
"1823",2155036,NA,"Senior","NA",2017-12-19,"T4L 0G4",86.3,137,130,58,19,19,1,4,0,3,12,239.744822245091,NA,"Holdout"
"1824",1447614,NA,"NA","Mr",2018-01-22,"E4H 0Z5",89.9,367,157,62,10,30,3,5,1,4,20,399.511503763497,NA,"Holdout"
"1825",1812585,"N","NA","NA",2018-01-26,"G6G 1L2",104.7,288,126,4,20,40,2,25,8,1,6,556.508001983166,NA,"Estimation"
"1826",2949020,"N","NA","Mrs",2018-02-22,"E1J 2Y1",77.1,290,78,57,14,42,3,14,0,10,18,495.005586627871,NA,"Estimation"
"1827",1688681,"N","NA","Mr",2018-01-11,"R9A 2T9",73.1,339,141,49,15,45,3,37,0,7,1,606.373671116307,NA,"Validation"
"1828",2980141,NA,"NA","Mr",2017-11-16,"K2S 1Z3",101.1,214,133,26,13,26,2,13,5,7,1,309.304155204445,NA,"Holdout"
"1829",1211502,NA,"NA","Mr",2018-01-18,"T4V 0R3",68.7,168,159,45,30,90,3,15,19,20,36,1084.12826215848,NA,"Holdout"
"1830",1543920,"Y","NA","Mr",2018-02-16,"R5G 2J",49.8,83,173,30,10,30,3,1,13,16,0,334.105531722307,2,"Validation"
"1831",2098568,"N","NA","Ms",2018-02-13,"J0X 2W",52.1,240,206,45,21,42,2,3,2,15,22,501.137312103063,NA,"Estimation"
"1832",3246196,"N","NA","NA",2018-02-10,"E8A 3R",56.9,150,114,13,19,19,1,0,0,6,13,210.610186906531,NA,"Estimation"
"1833",2702359,"N","Senior","Ms",2017-12-25,"K7G 0Y",41.3,295,148,64,19,57,3,3,27,24,3,571.253178019077,NA,"Validation"
"1834",2637188,"N","NA","NA",2018-01-04,"G6L 3T",98.4,204,167,40,30,90,3,7,59,20,4,1157.71054979414,NA,"Validation"
"1835",2183644,"N","Senior","Mr",2018-01-24,"B2E 1P",58.1,182,131,33,24,72,3,40,3,20,9,795.358274951577,NA,"Estimation"
"1836",1251274,"N","NA","Mr",2018-01-17,"R1A 1W",92.4,270,105,21,36,72,2,1,2,15,54,992.153230190277,NA,"Validation"
"1837",2744994,NA,"NA","Mr",2018-02-14,"G5V 1H",117.7,154,128,3,40,80,2,3,58,2,17,985.380804687738,1,"Holdout"
"1838",2541683,"Y","NA","Mrs",2017-12-18,"J8N 2W",61.9,384,129,90,25,50,2,10,8,29,3,697.984726168215,3,"Validation"
"1839",1993807,"N","Senior","NA",2017-12-20,"M4W 2R",77.4,178,140,45,12,24,2,17,0,1,6,270.802796915174,NA,"Estimation"
"1840",1365237,NA,"NA","Mr",2018-01-12,"J5R 0V",58.5,206,121,50,11,22,2,1,5,1,15,287.024374596775,NA,"Holdout"
"1841",1454455,"N","NA","Mrs",2017-12-28,"N3Y 0L3",128.4,151,121,40,17,34,2,2,1,1,30,408.983615599573,NA,"Estimation"
"1842",1333749,"N","Student","NA",2018-02-27,"L7B 0K9",48.4,221,153,43,29,58,2,25,31,2,0,729.962329916656,NA,"Estimation"
"1843",3195237,"N","Senior","Mrs",2017-12-20,"E3E 3C8",93.6,264,140,13,22,66,3,8,6,18,34,723.277237303555,NA,"Estimation"
"1844",3177750,"N","NA","Mrs",2017-12-30,"M1B 2Y6",87.4,94,87,39,9,9,1,2,1,4,2,113.896192470565,NA,"Validation"
"1845",1213030,"N","NA","Ms",2018-02-28,"L7J 1W0",88.6,198,227,57,23,46,2,0,1,29,16,461.900694373995,NA,"Estimation"
"1846",3068945,"N","NA","Mrs",2018-01-24,"B2G 2Z3",90.5,242,145,31,21,63,3,17,9,8,29,750.602443126962,NA,"Estimation"
"1847",3123703,"N","Student","NA",2017-11-23,"T4X 2L5",82.3,128,175,37,13,13,1,11,1,1,0,134.442602723837,NA,"Estimation"
"1848",1277652,"N","NA","NA",2018-01-22,"L9S 0V2",82.2,278,125,30,10,20,2,3,6,0,11,269.30716637522,NA,"Validation"
"1849",2542883,"N","NA","Ms",2018-02-11,"E8P 0P8",52.1,181,121,87,9,18,2,1,0,10,7,218.910833068192,NA,"Validation"
"1850",2790299,NA,"NA","NA",2017-12-28,"E7P 3V",79,272,151,53,28,28,1,7,0,1,20,321.15010727942,NA,"Holdout"
"1851",3204611,"Y","Senior","Mr",2017-11-20,"E4X 3R",62.5,234,257,42,18,18,1,1,3,12,2,233.905807457864,2,"Validation"
"1852",3094443,"N","Student","Dr",2018-01-02,"E8P 2J",126.8,107,163,58,15,30,2,0,7,3,20,395.301018040627,NA,"Estimation"
"1853",1846245,"N","NA","Ms",2018-02-19,"T7Z 0L",84.6,277,218,41,14,14,1,11,0,3,0,151.744951803237,NA,"Estimation"
"1854",2894859,"N","Senior","Dr",2018-02-03,"J5A 1G",86.8,174,111,39,15,30,2,8,8,9,5,410.489977262914,NA,"Estimation"
"1855",1192846,NA,"NA","Dr",2018-03-01,"E5P 2J",25.6,320,118,13,39,78,2,44,4,27,3,995.589412193745,NA,"Holdout"
"1856",1507777,"N","NA","Mr",2018-02-26,"J8N 0S",43.5,143,119,4,33,99,3,37,12,16,34,1143.67943859659,NA,"Validation"
"1857",2517872,"N","NA","Ms",2018-02-16,"E5M 0C",50.5,299,256,31,17,34,2,31,0,3,0,350.273689534515,NA,"Estimation"
"1858",2817141,"N","NA","NA",2018-01-31,"J1A 3L",58.3,123,127,39,32,64,2,18,15,5,26,829.780552506447,NA,"Estimation"
"1859",2797538,NA,"NA","Mrs",2017-12-30,"E7B 0V",58.6,240,117,25,17,17,1,1,1,5,10,217.849305331707,NA,"Holdout"
"1860",1792650,"Y","NA","Mr",2018-01-24,"E5A 0R",NA,299,NA,NA,13,26,2,5,5,2,14,327.486051347107,5,"Estimation"
"1861",2019026,NA,"Student","Ms",2018-01-28,"N4X 2K1",65.3,171,147,66,20,40,2,0,0,18,22,509.129423201084,NA,"Holdout"
"1862",2213434,"N","NA","Ms",2017-12-30,"G0C 3L6",64,203,178,64,17,34,2,11,0,3,20,433.94111225009,NA,"Validation"
"1863",1827752,"N","NA","Mrs",2018-02-11,"J3T 1W6",93.8,127,218,41,25,50,2,2,4,3,41,625.825870968401,NA,"Validation"
"1864",1113849,"N","NA","Mr",2017-12-14,"J5W 0S1",27.8,272,118,37,21,42,2,0,0,7,35,523.003717582673,NA,"Estimation"
"1865",2406186,NA,"NA","Ms",2017-12-02,"G0T 0J4",68.5,255,124,59,17,51,3,14,0,15,22,626.759589141235,NA,"Holdout"
"1866",2405653,"Y","NA","Ms",2018-02-16,"A0E 1Y1",87.3,153,202,38,35,70,2,3,5,9,53,726.106801237911,4,"Estimation"
"1867",3248947,"N","NA","Mrs",2018-01-10,"J5A 2L3",91.5,216,171,47,23,46,2,3,5,0,38,541.073230296373,NA,"Estimation"
"1868",2271022,"N","NA","NA",2017-12-28,"J0M 3W4",65.9,330,82,32,26,26,1,8,4,8,6,319.922258749604,NA,"Estimation"
"1869",2805452,"N","NA","Mr",2018-01-12,"V9G 0S7",61.3,196,155,30,16,16,1,0,4,4,8,178.447494328022,NA,"Validation"
"1870",1492570,"N","NA","Ms",2018-02-23,"G0R 0K",66.4,131,118,71,33,33,1,22,0,8,3,438.20521072112,NA,"Validation"
"1871",3159234,"N","NA","Mr",2018-01-06,"J8H 1H",NA,266,NA,NA,20,40,2,18,0,5,17,433.858995884657,NA,"Validation"
"1872",1408454,"N","NA","NA",2018-02-26,"E8B 3A",61.5,213,109,60,26,78,3,29,1,11,37,805.216418322176,NA,"Validation"
"1873",1509794,"N","NA","Mrs",2017-12-24,"G0R 1H",42.9,128,135,20,19,38,2,0,16,21,1,453.090606965125,NA,"Estimation"
"1874",2690429,NA,"NA","Ms",2018-02-07,"E5B 1H",66.1,200,136,22,16,32,2,2,6,6,18,428.55526471138,NA,"Holdout"
"1875",1219892,"N","NA","Ms",2018-02-03,"T1G 3A",74.7,93,161,38,11,33,3,22,1,7,3,379.421519916505,NA,"Estimation"
"1876",2598629,"Y","NA","NA",2018-01-15,"L6A 3A",58.9,152,211,46,11,22,2,0,4,4,14,302.941368088126,1,"Estimation"
"1877",1809781,"N","Student","Ms",2017-12-29,"E6L 2W",NA,147,NA,NA,16,16,1,7,0,6,3,171.057211995125,NA,"Estimation"
"1878",1507304,"Y","NA","NA",2018-01-30,"H7B 0V",37.4,197,102,47,15,30,2,6,0,5,19,351.570080537349,2,"Estimation"
"1879",2641576,"N","NA","NA",2018-02-06,"E5J 0E",62.2,8,80,40,15,30,2,13,2,1,14,303.872624002397,NA,"Validation"
"1880",3061195,"N","Senior","Mrs",2018-02-08,"L7J 0W",104.5,248,122,89,33,66,2,1,0,3,62,779.584002546966,NA,"Validation"
"1881",2212282,"N","NA","NA",2018-02-22,"J2N 1S7",58.8,251,259,21,19,38,2,32,2,2,2,420.306020140648,NA,"Estimation"
"1882",1285128,"N","Senior","Mr",2018-02-22,"N3Y 3P6",57.3,120,104,36,18,36,2,0,6,9,21,472.333209514618,NA,"Estimation"
"1883",2798315,"N","Student","Ms",2017-12-20,"S9X 1X3",125.6,196,110,34,25,75,3,32,1,13,29,828.551348671317,NA,"Estimation"
"1884",3202045,"N","NA","Mr",2018-01-29,"T1G 1Z9",30.9,181,133,39,29,87,3,23,10,14,40,1062.74558933079,NA,"Validation"
"1885",1903208,"N","NA","NA",2018-01-08,"H7X 3H8",72.9,112,129,16,7,7,1,1,0,1,5,82.0476465076208,NA,"Estimation"
"1886",1396035,"Y","NA","Ms",2018-02-06,"J4V 0C8",83.3,192,99,33,38,76,2,49,1,0,26,859.714066855609,3,"Validation"
"1887",1474579,"N","Senior","Mr",2018-02-27,"T9M 1G6",60.4,316,133,38,10,30,3,0,0,2,28,331.300490051508,NA,"Validation"
"1888",1865955,"N","Senior","NA",2018-01-03,"A1Y 2E4",93.7,110,116,17,30,60,2,1,1,25,33,617.149302810431,NA,"Estimation"
"1889",2736805,"N","NA","Ms",2018-02-13,"V4V 3E8",86.1,252,112,14,12,36,3,0,4,9,23,427.458543978631,NA,"Validation"
"1890",1710211,"N","Student","NA",2018-01-02,"H8R 2L",71.1,234,94,63,18,18,1,6,0,4,8,245.6188878268,NA,"Estimation"
"1891",1834102,"N","Student","Mr",2017-11-27,"T4X 1T",46.7,60,116,58,10,20,2,19,0,1,0,202.202515937388,NA,"Validation"
"1892",2004349,"Y","NA","Mr",2018-02-02,"K1E 2Y",76.5,101,123,30,36,72,2,0,11,2,59,768.102731242776,1,"Estimation"
"1893",3316556,"N","NA","Ms",2017-11-30,"G4W 0G",63.6,264,139,47,18,18,1,2,7,1,8,199.753031529486,NA,"Validation"
"1894",1783908,NA,"NA","Mrs",2018-02-03,"L4P 1W",52.3,147,120,9,39,78,2,9,4,25,40,1002.43282217905,NA,"Holdout"
"1895",1228599,NA,"NA","Mr",2018-02-10,"J5A 0H",73,113,263,44,30,60,2,60,0,0,0,798.037230782211,NA,"Holdout"
"1896",2423613,"N","NA","NA",2018-02-28,"L9T 2J",81.6,313,119,45,20,60,3,12,0,0,48,691.59721031785,NA,"Estimation"
"1897",1536921,NA,"Student","Ms",2017-12-01,"J4V 2J",68.4,172,171,32,15,30,2,6,2,8,14,408.271970897913,NA,"Holdout"
"1898",3143838,"N","Senior","Mr",2017-12-14,"H9P 3P",87,218,131,55,25,50,2,0,0,4,46,663.438233640045,NA,"Validation"
"1899",1973499,"N","NA","Mr",2018-01-06,"R4K 0G",19.8,185,146,44,12,12,1,2,0,2,8,152.005394384265,NA,"Estimation"
"1900",1626891,"N","NA","NA",2018-01-18,"T1G 0E",84.8,274,67,74,25,50,2,29,13,8,0,608.218385186046,NA,"Estimation"
"1901",2818421,"N","NA","Mrs",2018-01-09,"E8T 3S3",58.6,218,147,15,28,84,3,10,0,23,51,1012.74257652462,NA,"Estimation"
"1902",2147078,NA,"NA","Ms",2018-01-17,"J6N 0T0",75.7,207,194,47,27,54,2,0,3,29,22,701.151476539671,NA,"Holdout"
"1903",2151184,"N","NA","Ms",2018-02-19,"A2H 0A1",93,258,114,67,15,45,3,7,1,5,32,581.217499896884,NA,"Estimation"
"1904",1991882,NA,"NA","Ms",2018-01-24,"G3Z 3W6",72.8,260,56,71,38,76,2,24,0,18,34,939.033847019076,6,"Holdout"
"1905",2377554,"N","NA","Mr",2018-02-12,"H7M 3P8",71.8,223,141,13,33,99,3,58,1,36,4,1247.60879580304,NA,"Validation"
"1906",2415169,"N","NA","NA",2018-02-20,"E6J 1G9",17.4,276,133,29,42,84,2,48,4,12,20,949.556906595826,NA,"Estimation"
"1907",1859050,"N","NA","Mrs",2017-11-23,"P8N 0L7",45.7,241,154,14,13,13,1,2,6,2,3,157.624190561473,NA,"Validation"
"1908",1211615,"N","NA","Dr",2018-02-05,"N7G 3K3",85,234,163,24,34,68,2,34,1,5,28,783.08030115813,NA,"Estimation"
"1909",1650041,"N","Senior","Ms",2018-02-12,"J8A 0T8",41.7,167,157,54,18,36,2,9,0,10,17,407.346678346395,NA,"Validation"
"1910",2559127,"N","NA","Mrs",2018-02-09,"K7G 1Y",67.8,264,77,36,32,64,2,23,1,10,30,758.947681546211,NA,"Estimation"
"1911",3090017,"N","NA","Ms",2018-01-02,"G5H 3S",76.1,171,98,20,20,40,2,6,2,0,32,440.628255009651,NA,"Estimation"
"1912",3076194,NA,"NA","NA",2017-12-29,"G5B 1H",62.9,142,120,70,23,46,2,27,6,3,10,476.843396488577,NA,"Holdout"
"1913",2311648,"N","NA","Mr",2018-01-07,"E7L 3L",53,203,250,62,12,24,2,1,3,0,20,258.782419592142,NA,"Validation"
"1914",2490304,NA,"NA","NA",2018-01-05,"B2T 2W",40.8,201,186,1,32,32,1,16,3,7,6,441.978738486767,NA,"Holdout"
"1915",1553434,NA,"NA","NA",2018-02-21,"J2W 0H",75.3,137,148,29,10,20,2,0,0,5,15,211.346862874925,NA,"Holdout"
"1916",3198367,"N","NA","Mrs",2018-02-13,"G5T 2B",31.9,154,216,75,28,56,2,29,10,12,5,690.298881039023,NA,"Estimation"
"1917",2505942,"N","NA","NA",2018-02-18,"E7B 3X",51.5,161,160,17,20,40,2,0,0,21,19,496.897679194808,NA,"Estimation"
"1918",2340863,"N","Student","NA",2017-12-29,"V0L 3S",67.8,126,229,63,10,30,3,26,0,1,3,330.772403050214,NA,"Validation"
"1919",2123689,"Y","Senior","NA",2017-12-15,"B1B 1J",50.7,192,140,24,9,9,1,5,0,0,4,97.7269512154162,0,"Estimation"
"1920",2660374,NA,"NA","Mr",2018-02-14,"H0H 2B",66.7,99,176,38,7,14,2,8,1,1,4,147.530677564442,2,"Holdout"
"1921",2169633,NA,"Student","Mr",2018-01-09,"B0V 2H9",87.2,103,213,42,32,64,2,36,7,19,2,701.998525857925,NA,"Holdout"
"1922",2661980,NA,"NA","NA",2017-12-04,"J6R 3P0",70.4,95,198,66,17,17,1,8,2,2,5,196.840204140171,NA,"Holdout"
"1923",2978846,"N","Senior","NA",2018-02-21,"L9N 0L2",72.7,201,155,20,35,70,2,4,1,21,44,811.811930723488,NA,"Validation"
"1924",3183354,NA,"NA","NA",2017-12-12,"B1K 1E1",102,206,134,65,12,24,2,16,1,6,1,332.481193676591,NA,"Holdout"
"1925",3129022,"N","NA","Ms",2018-01-14,"L3V 1R5",67.8,191,140,50,25,75,3,48,5,0,22,971.318643121049,NA,"Estimation"
"1926",2227234,"N","NA","Ms",2017-12-21,"G0S 1C4",75.7,171,123,41,16,32,2,0,1,12,19,420.646370410919,NA,"Validation"
"1927",2777667,"N","NA","NA",2017-11-16,"T1L 2L5",30.3,364,102,38,16,32,2,7,1,1,23,337.577647030354,NA,"Estimation"
"1928",2165346,NA,"Senior","NA",2018-02-25,"T1P 0G1",70.6,131,109,27,28,28,1,4,1,22,1,305.49506277591,NA,"Holdout"
"1929",1855754,NA,"NA","Mrs",2018-02-23,"V1R 2A4",54.8,262,139,40,42,25,0.595238095238095,19,0,3,3,282.251877197996,NA,"Holdout"
"1930",2335177,"N","NA","Mrs",2018-02-17,"B1K 2R",45.5,193,93,52,27,54,2,11,5,6,32,616.053816307336,NA,"Estimation"
"1931",2273274,NA,"NA","NA",2018-03-01,"J0M 0C",90,177,178,22,20,40,2,20,0,5,15,487.494099140167,NA,"Holdout"
"1932",1418878,"N","NA","Mr",2018-01-23,"J0E 1H",69.6,101,235,54,34,68,2,49,6,11,2,944.886580176651,NA,"Validation"
"1933",2397200,NA,"NA","Mr",2018-02-21,"H7X 3L",88.9,189,109,20,20,20,1,3,0,2,15,234.397288374603,NA,"Holdout"
"1934",2746560,NA,"NA","NA",2017-12-07,"M8V 2J",51.8,244,183,41,20,40,2,4,7,9,20,552.650102898479,NA,"Holdout"
"1935",1361718,"N","NA","Mr",2018-02-05,"E5M 3X",22,101,182,39,23,46,2,35,0,1,10,633.861807007343,NA,"Validation"
"1936",2851255,NA,"NA","NA",2018-01-10,"E4T 0H",73.3,137,133,57,23,46,2,18,2,8,18,555.703444309533,NA,"Holdout"
"1937",1993869,"N","NA","Mrs",2017-12-11,"H3J 1L",88.9,208,160,63,21,42,2,15,4,1,22,508.779700621963,NA,"Validation"
"1938",2247360,"N","NA","Mr",2018-02-28,"G6G 0C",120.9,264,192,41,15,15,1,4,5,5,1,159.794619278982,NA,"Estimation"
"1939",2909231,"N","NA","Mrs",2018-02-25,"E2A 1T",87.7,152,197,72,17,51,3,39,1,4,7,539.013281978667,NA,"Estimation"
"1940",2579199,"N","NA","Mr",2017-12-19,"E5T 3G",91.2,190,176,36,15,15,1,1,2,5,7,179.724787054583,NA,"Estimation"
"1941",3312357,"N","NA","Mrs",2018-01-19,"K9V 2C1",57.7,208,196,38,23,46,2,19,15,6,6,514.504089016467,NA,"Estimation"
"1942",1795023,"N","NA","Mrs",2018-01-30,"B1G 3Z9",77.1,185,149,29,20,20,1,11,0,9,0,229.56092685461,NA,"Validation"
"1943",2643749,"N","Senior","Ms",2018-02-17,"T4L 0G4",60.5,260,132,36,39,39,1,24,0,0,15,464.094698952511,NA,"Validation"
"1944",2927246,NA,"Student","Mrs",2017-12-17,"E4H 0Z5",78.4,309,168,20,23,69,3,40,6,0,23,817.933673199266,NA,"Holdout"
"1945",1425641,"N","NA","NA",2018-01-16,"G6G 1L2",46.3,215,186,0,24,48,2,16,3,11,18,594.937392801046,NA,"Validation"
"1946",2010376,NA,"NA","Mrs",2018-02-06,"E1J 2Y1",62.3,228,152,55,16,16,1,3,0,0,13,165.089051693678,NA,"Holdout"
"1947",1624508,NA,"NA","Mr",2018-02-05,"R9A 2T9",40.8,181,108,51,14,28,2,6,1,10,11,281.044262990355,NA,"Holdout"
"1948",1624631,"N","NA","Ms",2018-01-31,"K2S 1Z3",70.9,261,132,37,36,72,2,43,24,5,0,825.53664046526,NA,"Estimation"
"1949",2146963,"Y","NA","NA",2018-02-28,"T4V 0R3",79,239,192,53,47,94,2,66,13,15,0,1050.51762245595,2,"Validation"
